timestamp,ticker,open,high,low,close,volume
2026-03-30,AAPL,250.07000732421875,250.8699951171875,245.50999450683594,246.6300048828125,39446200
2026-03-31,AAPL,247.91000366210938,255.47999572753906,247.10000610351562,253.7899932861328,49598100
2026-04-01,AAPL,254.0800018310547,256.17999267578125,253.3300018310547,255.6300048828125,40059400
2026-04-02,AAPL,254.1999969482422,256.1300048828125,250.64999389648438,255.9199981689453,31289400
2026-04-06,AAPL,256.510009765625,262.1600036621094,256.4599914550781,258.8599853515625,29329900
2026-04-07,AAPL,256.1600036621094,256.20001220703125,245.6999969482422,253.5,62148000
2026-04-08,AAPL,258.45001220703125,259.75,256.5299987792969,258.8999938964844,41032800
2026-04-09,AAPL,259.0,261.1199951171875,256.07000732421875,260.489990234375,28121600
2026-04-10,AAPL,259.9800109863281,262.19000244140625,259.0199890136719,260.4800109863281,31291500
2026-04-13,AAPL,259.7300109863281,260.17999267578125,256.6600036621094,259.20001220703125,36234700
2026-04-14,AAPL,259.25,261.92999267578125,257.19000244140625,258.8299865722656,48370700
2026-04-15,AAPL,258.1600036621094,266.55999755859375,257.80999755859375,266.42999267578125,49913500
2026-04-16,AAPL,266.79998779296875,267.1600036621094,261.2699890136719,263.3999938964844,43323100
2026-04-17,AAPL,266.9599914550781,272.29998779296875,266.7200012207031,270.2300109863281,61436200
2026-04-20,AAPL,270.3299865722656,274.2799987792969,270.2900085449219,273.04998779296875,36590200
2026-04-21,AAPL,271.5,272.79998779296875,265.3999938964844,266.1700134277344,50209800
2026-04-22,AAPL,267.82000732421875,273.739990234375,266.8699951171875,273.1700134277344,43249200
2026-04-23,AAPL,275.04998779296875,275.7699890136719,271.6499938964844,273.42999267578125,33399600
2026-04-24,AAPL,272.760009765625,273.05999755859375,269.6499938964844,271.05999755859375,38157100
2026-04-27,AAPL,266.0899963378906,268.3599853515625,265.07000732421875,267.6099853515625,41466800
2026-04-28,AAPL,272.3399963378906,273.2300109863281,268.6600036621094,270.7099914550781,40018900
2026-04-29,AAPL,267.54998779296875,271.0400085449219,267.0400085449219,270.1700134277344,30047900
2026-04-30,AAPL,270.5,276.0,268.1400146484375,271.3500061035156,91848200
2026-05-01,AAPL,278.8599853515625,287.2200012207031,278.3699951171875,280.1400146484375,79915400
2026-05-04,AAPL,279.6600036621094,280.6300048828125,274.8599853515625,276.8299865722656,46668400
2026-05-05,AAPL,276.92999267578125,284.57000732421875,276.5,284.17999267578125,49311700
2026-05-06,AAPL,281.9200134277344,288.0299987792969,281.07000732421875,287.510009765625,58336100
2026-05-07,AAPL,289.2699890136719,292.1300048828125,285.7799987792969,287.44000244140625,45145500
2026-02-09,MSFT,403.9280678877113,413.94521298339265,399.9571203178888,412.65814208984375,45480500
2026-02-10,MSFT,418.66440278178237,422.7151545880433,411.76017861216997,412.328857421875,44857900
2026-02-11,MSFT,415.2322299614449,415.51159110220135,400.096793508188,403.4491271972656,42491000
2026-02-12,MSFT,404.07770370563327,405.2749831551046,397.1036315998776,400.9248962402344,40802400
2026-02-13,MSFT,403.528974460687,404.61648859375555,397.1435245648219,400.4060974121094,34091600
2026-02-17,MSFT,398.31087932693146,399.60790672873594,393.6315571718042,395.95623779296875,32078800
2026-02-18,MSFT,397.2233488345012,401.6432531481791,395.41747315874426,398.69000244140625,23223400
2026-02-19,MSFT,400.69000244140625,404.42999267578125,396.6700134277344,398.4599914550781,28234000
2026-02-20,MSFT,396.1099853515625,400.1199951171875,395.1600036621094,397.2300109863281,34015200
2026-02-23,MSFT,395.0,395.3599853515625,383.1000061035156,384.4700012207031,43238300
2026-02-24,MSFT,384.1400146484375,389.3599853515625,381.7099914550781,389.0,33884700
2026-02-25,MSFT,390.5299987792969,401.4700012207031,390.1600036621094,400.6000061035156,43625500
2026-02-26,MSFT,404.7099914550781,407.489990234375,398.739990234375,401.7200012207031,34405900
2026-02-27,MSFT,390.8800048828125,396.82000732421875,389.8800048828125,392.739990234375,51367200
2026-03-02,MSFT,392.8599853515625,401.19000244140625,390.6300048828125,398.54998779296875,35474900
2026-03-03,MSFT,393.1400146484375,406.70001220703125,392.6700134277344,403.92999267578125,38199200
2026-03-04,MSFT,401.2699890136719,411.0299987792969,400.30999755859375,405.20001220703125,35808000
2026-03-05,MSFT,404.4200134277344,411.6099853515625,404.3999938964844,410.67999267578125,39001300
2026-03-06,MSFT,409.20001220703125,413.04998779296875,408.510009765625,408.9599914550781,31123900
2026-03-09,MSFT,404.9200134277344,410.2099914550781,403.5,409.4100036621094,30131900
2026-03-10,MSFT,410.0299987792969,410.20001220703125,402.92999267578125,405.760009765625,31706400
2026-03-11,MSFT,405.57000732421875,409.010009765625,401.5899963378906,404.8800048828125,25512100
2026-03-12,MSFT,404.6300048828125,406.1199951171875,401.7099914550781,401.8599853515625,27263900
2026-03-13,MSFT,401.0,404.79998779296875,394.25,395.54998779296875,26848000
2026-03-16,MSFT,398.07000732421875,400.6300048828125,394.7900085449219,399.95001220703125,27733700
2026-03-17,MSFT,400.2699890136719,404.3999938964844,397.75,399.4100036621094,26228300
2026-03-18,MSFT,397.1300048828125,398.0,391.0,391.7900085449219,25908500
2026-03-19,MSFT,390.1000061035156,392.489990234375,387.05999755859375,389.0199890136719,25138800
2026-03-20,MSFT,386.7900085449219,387.0,380.1199951171875,381.8699951171875,50853200
2026-03-23,MSFT,383.8999938964844,387.2099914550781,381.67999267578125,383.0,29680100
2026-03-24,MSFT,382.3599853515625,382.4700012207031,371.8500061035156,372.739990234375,42733600
2026-03-25,MSFT,376.9200134277344,377.05999755859375,369.6300048828125,371.0400085449219,31181200
2026-03-26,MSFT,370.82000732421875,374.7200012207031,365.19000244140625,365.9700012207031,36836600
2026-03-27,MSFT,361.8999938964844,362.45001220703125,356.510009765625,356.7699890136719,37883400
2026-03-30,MSFT,361.8999938964844,365.3599853515625,356.2799987792969,358.9599914550781,44797000
2026-03-31,MSFT,364.54998779296875,372.8999938964844,363.07000732421875,370.1700134277344,45244400
2026-04-01,MSFT,373.489990234375,373.989990234375,368.20001220703125,369.3699951171875,29417200
2026-04-02,MSFT,367.2099914550781,373.6400146484375,364.1499938964844,373.4599914550781,24099100
2026-04-06,MSFT,373.489990234375,373.7300109863281,369.5,372.8800048828125,16146600
2026-04-07,MSFT,370.3399963378906,372.45001220703125,366.55999755859375,372.2900085449219,21443300
2026-04-08,MSFT,384.9800109863281,385.0,371.4100036621094,374.3299865722656,33064800
2026-04-09,MSFT,372.5,373.5,367.04998779296875,373.07000732421875,30435300
2026-04-10,MSFT,372.9800109863281,375.6400146484375,370.0299987792969,370.8699951171875,28111100
2026-04-13,MSFT,373.6099853515625,384.5400085449219,371.0199890136719,384.3699951171875,35745800
2026-04-14,MSFT,387.9200134277344,394.69000244140625,386.5199890136719,393.1099853515625,37504500
2026-04-15,MSFT,398.0,414.3699951171875,396.7300109863281,411.2200012207031,45063400
2026-04-16,MSFT,419.8599853515625,420.82000732421875,412.1400146484375,420.260009765625,41642400
2026-04-17,MSFT,424.82000732421875,431.5799865722656,420.69000244140625,422.7900085449219,48568200
2026-04-20,MSFT,421.1499938964844,423.3299865722656,416.29998779296875,418.07000732421875,27582200
2026-04-21,MSFT,420.239990234375,427.17999267578125,417.20001220703125,424.1600036621094,32048500
2026-04-22,MSFT,426.19000244140625,433.70001220703125,423.6700134277344,432.9200134277344,29378200
2026-04-23,MSFT,419.8900146484375,423.6600036621094,411.4100036621094,415.75,38308000
2026-04-24,MSFT,416.9700012207031,424.95001220703125,415.79998779296875,424.6199951171875,27457400
2026-04-27,MSFT,422.3800048828125,427.1099853515625,417.07000732421875,424.82000732421875,30867300
2026-04-28,MSFT,424.57000732421875,429.9200134277344,421.8999938964844,429.25,30438100
2026-04-29,MSFT,424.5799865722656,426.82000732421875,420.2900085449219,424.4599914550781,38288300
2026-04-30,MSFT,410.80999755859375,414.4200134277344,398.010009765625,407.7799987792969,70909400
2026-05-01,MSFT,412.79998779296875,417.1099853515625,410.44000244140625,414.44000244140625,31372400
2026-05-04,MSFT,411.5400085449219,420.7799987792969,410.79998779296875,413.6199951171875,28066500
2026-05-05,MSFT,415.32000732421875,416.7799987792969,408.79998779296875,411.3800048828125,25700900
2026-05-06,MSFT,408.0,418.4200134277344,405.1099853515625,413.9599914550781,30285900
2026-05-07,MSFT,420.1099853515625,427.9800109863281,418.760009765625,420.7699890136719,34866400
2026-02-09,GOOGL,320.70422803551696,327.4694850607409,317.03682684844796,324.09185791015625,39640100
2026-02-10,GOOGL,320.7441987510988,321.4437184993816,314.38865715458337,318.3558654785156,39170000
2026-02-11,GOOGL,318.7456164455411,320.8341425405983,309.44216816023624,310.7412414550781,45406400
2026-02-12,GOOGL,311.87044586439265,316.0175203045161,306.9839017615506,308.7826232910156,47761300
2026-02-13,GOOGL,307.5135396808651,308.41290048065196,303.4963480144474,305.50494384765625,38499700
2026-02-17,GOOGL,299.82893803190484,304.22583664461854,296.04159566157676,301.8075256347656,39247600
2026-02-18,GOOGL,301.87748970860525,305.1651838815364,301.0380842700908,303.1166076660156,28482100
2026-02-19,GOOGL,301.6076886754516,305.25511494304027,299.828942056139,302.636962890625,25834400
2026-02-20,GOOGL,304.1059184917761,316.2773425544253,303.68620054308417,314.7584228515625,53210800
2026-02-23,GOOGL,318.82555353627805,319.29522413676915,309.65201848441603,311.2708740234375,31423000
2026-02-24,GOOGL,310.3015673465962,312.05033638585,305.71479964031533,310.6813049316406,25615600
2026-02-25,GOOGL,311.84046520002283,313.4193707572093,309.22231323387047,312.67987060546875,29963600
2026-02-26,GOOGL,312.42009761480955,312.9197459051382,302.1373272609355,307.1637878417969,36431200
2026-02-27,GOOGL,303.92607541564644,312.1502667227519,303.5862877430576,311.54071044921875,44640600
2026-03-02,GOOGL,303.0166882830762,308.27296712894787,301.088022863519,306.3043518066406,34790200
2026-03-03,GOOGL,298.37994467731505,303.72618716624237,296.5012623376298,303.3664245605469,35497000
2026-03-04,GOOGL,302.6769571429086,305.2551289128473,300.5384478137644,302.9167785644531,29536200
2026-03-05,GOOGL,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300
2026-03-06,GOOGL,295.88171424137005,300.31859339921897,294.97235071392555,298.30999755859375,25576900
2026-03-09,GOOGL,294.3599853515625,306.79998779296875,294.0799865722656,306.3599853515625,29312100
2026-03-10,GOOGL,306.1700134277344,309.510009765625,305.57000732421875,307.0400085449219,23239700
2026-03-11,GOOGL,306.75,311.4200134277344,305.9200134277344,308.70001220703125,24125700
2026-03-12,GOOGL,306.82000732421875,308.94000244140625,301.0299987792969,303.54998779296875,24928300
2026-03-13,GOOGL,307.010009765625,307.69000244140625,300.44000244140625,302.2799987792969,23693100
2026-03-16,GOOGL,304.3500061035156,306.489990234375,303.0199890136719,305.55999755859375,23519700
2026-03-17,GOOGL,305.8599853515625,311.4200134277344,305.5,310.9200134277344,21955200
2026-03-18,GOOGL,309.2699890136719,312.4700012207031,306.92999267578125,307.69000244140625,20009800
2026-03-19,GOOGL,304.010009765625,308.05999755859375,302.3500061035156,307.1300048828125,25075800
2026-03-20,GOOGL,305.4599914550781,306.0,298.2699890136719,301.0,44364100
2026-03-23,GOOGL,302.1099853515625,305.9800109863281,300.92999267578125,302.05999755859375,29326900
2026-03-24,GOOGL,299.20001220703125,299.9200134277344,290.3299865722656,290.44000244140625,36864300
2026-03-25,GOOGL,293.44000244140625,296.0,289.239990234375,290.92999267578125,29460700
2026-03-26,GOOGL,287.9100036621094,287.95001220703125,278.5,280.9200134277344,39080600
2026-03-27,GOOGL,277.2799987792969,279.3699951171875,273.95001220703125,274.3399963378906,35890600
2026-03-30,GOOGL,276.4200134277344,277.0899963378906,272.1099853515625,273.5,35141200
2026-03-31,GOOGL,278.0400085449219,288.0799865722656,277.0899963378906,287.55999755859375,43875400
2026-04-01,GOOGL,290.8399963378906,300.5199890136719,290.4100036621094,297.3900146484375,37684500
2026-04-02,GOOGL,290.69000244140625,298.0799865722656,289.45001220703125,295.7699890136719,21666500
2026-04-06,GOOGL,295.8699951171875,300.6199951171875,295.17999267578125,299.989990234375,16945500
2026-04-07,GOOGL,302.7300109863281,305.6300048828125,297.7200012207031,305.4599914550781,23205400
2026-04-08,GOOGL,320.45001220703125,322.0799865722656,315.0199890136719,317.32000732421875,33547100
2026-04-09,GOOGL,315.9100036621094,319.5400085449219,311.05999755859375,318.489990234375,23739200
2026-04-10,GOOGL,320.0199890136719,321.8299865722656,316.32000732421875,317.239990234375,19152600
2026-04-13,GOOGL,317.1400146484375,321.6300048828125,315.4700012207031,321.30999755859375,18866400
2026-04-14,GOOGL,324.7900085449219,333.2900085449219,323.75,332.9100036621094,27721400
2026-04-15,GOOGL,332.8900146484375,337.4800109863281,330.8999938964844,337.1199951171875,24918800
2026-04-16,GOOGL,338.75,339.8800048828125,334.5199890136719,336.0199890136719,20541500
2026-04-17,GOOGL,337.6499938964844,342.32000732421875,336.239990234375,341.67999267578125,25581900
2026-04-20,GOOGL,340.760009765625,341.3999938964844,336.6099853515625,337.4200134277344,18784200
2026-04-21,GOOGL,337.69000244140625,339.3399963378906,331.3500061035156,332.2900085449219,23123800
2026-04-22,GOOGL,337.0199890136719,339.82000732421875,335.1700134277344,339.32000732421875,20293000
2026-04-23,GOOGL,341.17999267578125,341.9599914550781,336.17999267578125,338.8900146484375,18650300
2026-04-24,GOOGL,338.7300109863281,345.2699890136719,335.3900146484375,344.3999938964844,26426100
2026-04-27,GOOGL,345.9800109863281,353.17999267578125,342.7300109863281,350.3399963378906,28576900
2026-04-28,GOOGL,348.54998779296875,352.4200134277344,346.1199951171875,349.7799987792969,27824100
2026-04-29,GOOGL,347.57000732421875,355.7900085449219,344.2099914550781,349.94000244140625,35376300
2026-04-30,GOOGL,374.07000732421875,385.8399963378906,365.82000732421875,384.79998779296875,72040000
2026-05-01,GOOGL,381.6300048828125,386.760009765625,379.04998779296875,385.69000244140625,30105200
2026-05-04,GOOGL,385.6300048828125,387.3800048828125,379.7900085449219,383.25,26298600
2026-05-05,GOOGL,386.2300109863281,392.82000732421875,384.0199890136719,388.42999267578125,23878600
2026-05-06,GOOGL,394.25,399.8500061035156,392.760009765625,398.0400085449219,31308500
2026-05-07,GOOGL,399.9200134277344,400.1000061035156,392.67999267578125,397.989990234375,24375300
2026-02-09,AMZN,208.97000122070312,212.80999755859375,203.35000610351562,208.72000122070312,91178400
2026-02-10,AMZN,208.8000030517578,212.64999389648438,206.41000366210938,206.9600067138672,67175000
2026-02-11,AMZN,208.05999755859375,208.57000732421875,202.49000549316406,204.0800018310547,65545500
2026-02-12,AMZN,203.9600067138672,203.9600067138672,197.55999755859375,199.60000610351562,83975400
2026-02-13,AMZN,198.8800048828125,201.16000366210938,197.27999877929688,198.7899932861328,66321600
2026-02-17,AMZN,198.1300048828125,201.74000549316406,196.0,201.14999389648438,69879200
2026-02-18,AMZN,202.07000732421875,206.86000061035156,201.50999450683594,204.7899932861328,51003300
2026-02-19,AMZN,203.8000030517578,205.63999938964844,202.80999755859375,204.86000061035156,35669600
2026-02-20,AMZN,204.75999450683594,211.1699981689453,203.75,210.11000061035156,65881600
2026-02-23,AMZN,208.10000610351562,208.42999267578125,203.11000061035156,205.27000427246094,53581500
2026-02-24,AMZN,205.47000122070312,210.36000061035156,203.25,208.55999755859375,41137200
2026-02-25,AMZN,210.4600067138672,211.58999633789062,208.92999267578125,210.63999938964844,41346400
2026-02-26,AMZN,210.72999572753906,211.0500030517578,205.35000610351562,207.9199981689453,47756800
2026-02-27,AMZN,206.8300018310547,210.3300018310547,205.1999969482422,210.0,57422800
2026-03-02,AMZN,204.5500030517578,209.72999572753906,203.4600067138672,208.38999938964844,46001000
2026-03-03,AMZN,203.10000610351562,209.17999267578125,202.47999572753906,208.72999572753906,43184900
2026-03-04,AMZN,210.47000122070312,217.5399932861328,210.14999389648438,216.82000732421875,54731100
2026-03-05,AMZN,215.97999572753906,220.47000122070312,215.58999633789062,218.94000244140625,60943400
2026-03-06,AMZN,214.99000549316406,217.32000732421875,212.52999877929688,213.2100067138672,51152700
2026-03-09,AMZN,210.4499969482422,213.82000732421875,207.11000061035156,213.49000549316406,54642900
2026-03-10,AMZN,214.19000244140625,215.64999389648438,212.42999267578125,214.3300018310547,35678800
2026-03-11,AMZN,215.7100067138672,217.0,211.35000610351562,212.64999389648438,34199300
2026-03-12,AMZN,210.38999938964844,211.7100067138672,208.14999389648438,209.52999877929688,44349500
2026-03-13,AMZN,209.61000061035156,210.55999755859375,206.22000122070312,207.6699981689453,35662100
2026-03-16,AMZN,208.35000610351562,212.72000122070312,207.4499969482422,211.74000549316406,42209300
2026-03-17,AMZN,212.82000732421875,215.6999969482422,212.42999267578125,215.1999969482422,44969900
2026-03-18,AMZN,213.92999267578125,215.13999938964844,208.8300018310547,209.8699951171875,37846600
2026-03-19,AMZN,207.05999755859375,209.1199951171875,206.0500030517578,208.75999450683594,36440600
2026-03-20,AMZN,207.39999389648438,207.5399932861328,204.32000732421875,205.3699951171875,63694600
2026-03-23,AMZN,209.7899932861328,212.8000030517578,209.50999450683594,210.13999938964844,44277400
2026-03-24,AMZN,207.9499969482422,209.35000610351562,206.63999938964844,207.24000549316406,35351400
2026-03-25,AMZN,211.55999755859375,213.07000732421875,209.89999389648438,211.7100067138672,36388800
2026-03-26,AMZN,210.61000061035156,212.88999938964844,207.1199951171875,207.5399932861328,46746000
2026-03-27,AMZN,206.4600067138672,206.60000610351562,199.13999938964844,199.33999633789062,56009800
2026-03-30,AMZN,201.47999572753906,203.8000030517578,199.97999572753906,200.9499969482422,46373800
2026-03-31,AMZN,204.85000610351562,210.27999877929688,204.13999938964844,208.27000427246094,58470100
2026-04-01,AMZN,210.44000244140625,213.5800018310547,208.19000244140625,210.57000732421875,45955400
2026-04-02,AMZN,206.5399932861328,212.2100067138672,204.89999389648438,209.77000427246094,31453000
2026-04-06,AMZN,209.8000030517578,212.9499969482422,209.58999633789062,212.7899932861328,25385500
2026-04-07,AMZN,211.24000549316406,213.97000122070312,209.0800018310547,213.77000427246094,28154600
2026-04-08,AMZN,223.7899932861328,226.10000610351562,219.6199951171875,221.25,51092700
2026-04-09,AMZN,225.22999572753906,233.8000030517578,223.27000427246094,233.64999389648438,65964200
2026-04-10,AMZN,235.3000030517578,240.42999267578125,235.2100067138672,238.3800048828125,56912800
2026-04-13,AMZN,237.4499969482422,240.0,235.75,239.88999938964844,42166200
2026-04-14,AMZN,241.77999877929688,252.17999267578125,241.77999877929688,249.02000427246094,72685000
2026-04-15,AMZN,249.25,250.44000244140625,247.1999969482422,248.5,43045200
2026-04-16,AMZN,248.50999450683594,250.0,244.1999969482422,249.6999969482422,41895700
2026-04-17,AMZN,254.99000549316406,256.17999267578125,250.11000061035156,250.55999755859375,52029300
2026-04-20,AMZN,249.19000244140625,250.17999267578125,245.3699951171875,248.27999877929688,39463100
2026-04-21,AMZN,255.08999633789062,255.08999633789062,249.10000610351562,249.91000366210938,42922400
2026-04-22,AMZN,252.44000244140625,255.94000244140625,250.3300018310547,255.36000061035156,36065100
2026-04-23,AMZN,255.38999938964844,258.7900085449219,253.07000732421875,255.0800018310547,39091400
2026-04-24,AMZN,259.9800109863281,264.5,257.69000244140625,263.989990234375,53777400
2026-04-27,AMZN,263.4599914550781,264.1499938964844,260.3399963378906,261.1199951171875,44906800
2026-04-28,AMZN,258.3900146484375,261.0299987792969,256.6300048828125,259.70001220703125,42204400
2026-04-29,AMZN,257.989990234375,265.9100036621094,257.70001220703125,263.0400085449219,72367900
2026-04-30,AMZN,273.1700134277344,273.8800048828125,256.1600036621094,265.05999755859375,100974900
2026-05-01,AMZN,265.5799865722656,273.32000732421875,262.739990234375,268.260009765625,50825200
2026-05-04,AMZN,268.79998779296875,276.1000061035156,268.79998779296875,272.04998779296875,49083700
2026-05-05,AMZN,276.0799865722656,278.55999755859375,272.3800048828125,273.54998779296875,41908500
2026-05-06,AMZN,272.8900146484375,277.79998779296875,272.2099914550781,274.989990234375,44552000
2026-05-07,AMZN,275.0199890136719,276.6300048828125,270.489990234375,271.1700134277344,35809100
2026-02-09,TSLA,409.9100036621094,421.25,407.2900085449219,417.32000732421875,54484300
2026-02-10,TSLA,418.0799865722656,427.25,417.0,425.2099914550781,64450200
2026-02-11,TSLA,427.9599914550781,436.3500061035156,420.0299987792969,428.2699890136719,57362000
2026-02-12,TSLA,430.29998779296875,436.2300109863281,414.0,417.07000732421875,61933400
2026-02-13,TSLA,414.30999755859375,424.05999755859375,410.8800048828125,417.44000244140625,51434100
2026-02-17,TSLA,412.3599853515625,413.7200012207031,400.510009765625,410.6300048828125,59678800
2026-02-18,TSLA,411.1099853515625,416.8999938964844,409.5799865722656,411.32000732421875,45921400
2026-02-19,TSLA,407.25,415.25,404.1099853515625,411.7099914550781,51019600
2026-02-20,TSLA,408.29998779296875,414.70001220703125,405.5,411.82000732421875,57912200
2026-02-23,TSLA,407.2900085449219,407.70001220703125,394.0400085449219,399.8299865722656,69680000
2026-02-24,TSLA,399.5,410.82000732421875,397.6400146484375,409.3800048828125,58579500
2026-02-25,TSLA,412.1499938964844,420.3399963378906,412.1499938964844,417.3999938964844,54809700
2026-02-26,TSLA,414.4200134277344,416.80999755859375,403.6600036621094,408.5799865722656,53602500
2026-02-27,TSLA,402.94000244140625,407.1199951171875,398.1099853515625,402.510009765625,56890100
2026-03-02,TSLA,390.6000061035156,404.5400085449219,388.25,403.32000732421875,55088300
2026-03-03,TSLA,395.0899963378906,396.3399963378906,385.3900146484375,392.42999267578125,62617300
2026-03-04,TSLA,397.8500061035156,408.3299865722656,394.5799865722656,405.94000244140625,68305500
2026-03-05,TSLA,401.57000732421875,408.6199951171875,399.4200134277344,405.54998779296875,51925900
2026-03-06,TSLA,398.0899963378906,402.3500061035156,394.2099914550781,396.7300109863281,64054600
2026-03-09,TSLA,390.04998779296875,401.5899963378906,381.3999938964844,398.67999267578125,67018900
2026-03-10,TSLA,402.2200012207031,406.5899963378906,398.19000244140625,399.239990234375,59258700
2026-03-11,TSLA,402.2799987792969,416.3800048828125,402.1499938964844,407.82000732421875,62559900
2026-03-12,TSLA,405.17999267578125,406.5,394.6499938964844,395.010009765625,60973800
2026-03-13,TSLA,399.1700134277344,400.20001220703125,389.95001220703125,391.20001220703125,58504100
2026-03-16,TSLA,396.2200012207031,403.7300109863281,394.4200134277344,395.55999755859375,58068300
2026-03-17,TSLA,395.69000244140625,400.1199951171875,393.0,399.2699890136719,46890500
2026-03-18,TSLA,399.0,403.07000732421875,392.30999755859375,392.7799987792969,50853100
2026-03-19,TSLA,387.2699890136719,387.2699890136719,378.7300109863281,380.29998779296875,67078300
2026-03-20,TSLA,379.8500061035156,379.8900146484375,364.4599914550781,367.9599914550781,78628600
2026-03-23,TSLA,373.0899963378906,385.3299865722656,372.7300109863281,380.8500061035156,74606000
2026-03-24,TSLA,376.55999755859375,387.4800109863281,376.30999755859375,383.0299987792969,60004900
2026-03-25,TSLA,389.989990234375,396.2300109863281,385.010009765625,385.95001220703125,55157300
2026-03-26,TSLA,381.6000061035156,384.44000244140625,371.8699951171875,372.1099853515625,55522900
2026-03-27,TSLA,369.69000244140625,369.8599853515625,359.4700012207031,361.8299865722656,62065700
2026-03-30,TSLA,365.8599853515625,367.2900085449219,352.1400146484375,355.2799987792969,67954400
2026-03-31,TSLA,361.510009765625,373.3299865722656,361.0,371.75,75534900
2026-04-01,TSLA,378.6300048828125,383.1400146484375,374.0799865722656,381.260009765625,58683800
2026-04-02,TSLA,364.20001220703125,370.2799987792969,359.0299987792969,360.5899963378906,83031200
2026-04-06,TSLA,362.5899963378906,367.7200012207031,346.6400146484375,352.82000732421875,77697600
2026-04-07,TSLA,346.44000244140625,348.0199890136719,337.239990234375,346.6499938964844,74515400
2026-04-08,TSLA,363.7900085449219,364.5,339.6700134277344,343.25,78838600
2026-04-09,TSLA,343.1499938964844,348.8800048828125,337.25,345.6199951171875,62164000
2026-04-10,TSLA,346.2900085449219,350.3599853515625,342.739990234375,348.95001220703125,51336000
2026-04-13,TSLA,350.07000732421875,356.3500061035156,348.57000732421875,352.4200134277344,53617500
2026-04-14,TSLA,357.6700134277344,367.6300048828125,354.7699890136719,364.20001220703125,59979600
2026-04-15,TSLA,366.8299865722656,394.6499938964844,362.5,391.95001220703125,113810400
2026-04-16,TSLA,393.80999755859375,394.05999755859375,381.79998779296875,388.8999938964844,63515100
2026-04-17,TSLA,395.9200134277344,409.2799987792969,391.6499938964844,400.6199951171875,90640000
2026-04-20,TSLA,402.5799865722656,406.79998779296875,388.3299865722656,392.5,64603900
